"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","TE","Linum_catharticum","Linum_catharticum","Linum_catharticum","Plantae","Tracheophyta","Magnoliopsida","Linaceae","GBIF:2873865","Find_Sci_Names","-30.1962","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",-0.8627,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Minimum northing","Furthest occurrence","Linum catharticum","Linum catharticum","25km","Linum catharticum_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Malpighiales","seed dispersal (field)","Verkaar et al. 1983","Maximum_recorded_dispersal_distance_(m)",0.63,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00063,0.00063,365,1,0.00063,0.63,0.63,FALSE,"NO",0.00063,0.8627,0.0673827676810877,0.118315112446733,0.00063,0.00063,"Dispersal",NA,"BIEN",149355927846.159,1306812788555.01,1306812.78855501,12.3047222222222
"A145_P1",0.489789986538094,1.35071564176813,"A145","P1",145,402,"Wu_Shi_2016_EI","10.1016/j.ecoinf.2015.11.013",36.57178,103.90641,9336313.16,4008.38,8641.45,0,8641.45,358.44,"China","Streptopelia decaocto decaocto","Ter","LAT","TE","Streptopelia_decaocto","Streptopelia_decaocto","Streptopelia_decaocto","Animalia","Chordata","Aves","Columbidae","GBIF:2495696","Find_Sci_Names","-0.88","deg","U",NA,NA,"Table 1",1951,1955.5,1960,2001,2005.5,2010,51,"Expansion",-1.9205,"km/year","small",6,"IRR/AGG","CensusPeriods","occurrence","RAW","Coordinates for the southernmost 5% of occupied grid cells","Mean of extremes","Streptopelia decaocto","Streptopelia decaocto","25km","Streptopelia decaocto_A145_P1","mat_gVelLat_25km",0.530562553930898,1.46385237693743,"Columbiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",59900,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",59.9,59.9,364.234,1,59.9,59900,59900,FALSE,"NO",59.9,1.9205,0.489789986538094,0.530562553930898,59.9,0.530562553930898,"Climate",0.530562553930898,"BOTW",9336313158606.01,19314230802186.6,19314230.8021866,20.8
"A145_P1",0.489789986538094,1.35071564176813,"A145","P1",145,402,"Wu_Shi_2016_EI","10.1016/j.ecoinf.2015.11.013",36.57178,103.90641,9336313.16,4008.38,8641.45,0,8641.45,358.44,"China","Streptopelia decaocto xanthocycla","Ter","LAT","TE","Streptopelia_decaocto","Streptopelia_decaocto","Streptopelia_decaocto","Animalia","Chordata","Aves","Columbidae","GBIF:2495696","Find_Sci_Names","-0.29","deg","U",NA,NA,"Table 1",1951,1955.5,1960,2001,2005.5,2010,51,"Expansion",-0.6329,"km/year","small",6,"IRR/AGG","CensusPeriods","occurrence","RAW","Coordinates for the southernmost 5% of occupied grid cells","Mean of extremes","Streptopelia decaocto","Streptopelia decaocto","25km","Streptopelia decaocto_A145_P1","mat_gVelLat_25km",0.530562553930898,1.46385237693743,"Columbiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",59900,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",59.9,59.9,364.234,1,59.9,59900,59900,FALSE,"NO",59.9,0.6329,0.489789986538094,0.530562553930898,59.9,0.530562553930898,"Climate",0.530562553930898,"BOTW",9336313158606.01,19314230802186.6,19314230.8021866,20.8
"A145_P1",0.489789986538094,1.35071564176813,"A145","P1",145,402,"Wu_Shi_2016_EI","10.1016/j.ecoinf.2015.11.013",36.57178,103.90641,9336313.16,4008.38,8641.45,0,8641.45,358.44,"China","javanica","Ter","LAT","TE","Tyto_alba","Tyto_alba","Tyto_alba","Animalia","Chordata","Aves","Tytonidae","GBIF:2497921","Find_Sci_Names","-0.37","deg","U",NA,NA,"Table 1",1951,1955.5,1960,2001,2005.5,2010,51,"Expansion",-0.8075,"km/year","small",6,"IRR/AGG","CensusPeriods","occurrence","RAW","Coordinates for the southernmost 5% of occupied grid cells","Mean of extremes","Tyto alba","Tyto alba","25km","Tyto alba_A145_P1","mat_gVelLat_25km",0.405497337477312,0.447794870218168,"Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",97100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",97.1,97.1,365,1,97.1,97100,97100,FALSE,"NO",97.1,0.8075,0.489789986538094,0.405497337477312,97.1,0.405497337477312,"Climate",0.405497337477312,"IUCN",9336313158606.01,63140766291949.4,63140766.2919494,59.6
"A145_P1",0.489789986538094,1.35071564176813,"A145","P1",145,402,"Wu_Shi_2016_EI","10.1016/j.ecoinf.2015.11.013",36.57178,103.90641,9336313.16,4008.38,8641.45,0,8641.45,358.44,"China","stertens","Ter","LAT","TE","Tyto_alba","Tyto_alba","Tyto_alba","Animalia","Chordata","Aves","Tytonidae","GBIF:2497921","Find_Sci_Names","0","deg","U",NA,NA,"Table 1",1951,1955.5,1960,2001,2005.5,2010,51,"No Change",0,"km/year","small",6,"IRR/AGG","CensusPeriods","occurrence","RAW","Coordinates for the southernmost 5% of occupied grid cells","Mean of extremes","Tyto alba","Tyto alba","25km","Tyto alba_A145_P1","mat_gVelLat_25km",0.405497337477312,0.447794870218168,"Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",97100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",97.1,97.1,365,1,97.1,97100,97100,FALSE,"NO",97.1,0,0.489789986538094,0.405497337477312,97.1,0.405497337477312,"Climate",0.405497337477312,"IUCN",9336313158606.01,63140766291949.4,63140766.2919494,59.6
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","LE","Abies_alba","Abies_alba","Abies_alba","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:2685484","Find_Sci_Names","-4.3972","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",-0.0792,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","90th percentile of species' presences along latitudinal gradient","Percentile","Abies alba","Abies alba","25km","Abies alba_A156_P1","mat_gVelLat_25km",-0.0860118903914716,0.386560644601559,"Pinales","seed dispersal (field)","Bouget & Davy de Virville 1926 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",7000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",7,7,2555,7,1,1000,7000,TRUE,"YES",1,-0.0792,0.398255048574547,0.0860118903914716,1,0.0860118903914716,"Climate",0.0860118903914716,NA,NA,NA,NA,4691.25043478261
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Acer_platanoides","Acer_platanoides","Acer_platanoides","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","GBIF:3189846","Find_Sci_Names","100.0904","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",1.8034,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Acer platanoides","Acer platanoides","25km","Acer platanoides_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Sapindales","seed dispersal (field)","Kohlermann 1950 in Hughes et al. 1994","Mean_dispersal_distance_(m)",83,"MeanDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Mean","seed dispersal",0.083,0.083,2555,7,0.0118571428571429,11.8571428571429,83,TRUE,"YES",0.0118571428571429,-1.8034,0.398255048574547,0.403833606918483,0.0118571428571429,0.0118571428571429,"Dispersal",NA,"GBIF occurrence",539441335550.085,11280403334334.9,11280403.3343349,2378.03448275862
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Acer_pseudoplatanus","Acer_pseudoplatanus","Acer_pseudoplatanus","Plantae","Tracheophyta","Magnoliopsida","Sapindaceae","GBIF:3189870","Find_Sci_Names","-6.8976","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Expansion",-0.1243,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Acer pseudoplatanus","Acer pseudoplatanus","25km","Acer pseudoplatanus_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Sapindales","seed dispersal (field)","Braun-Blanquet 1913 in Müller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",5000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",5,5,1825,5,1,1000,5000,FALSE,"NO",1,0.1243,0.398255048574547,0.403833606918483,1,0.403833606918483,"Climate",0.403833606918483,"GBIF occurrence",539441335550.085,7768343186039.46,7768343.18603946,1761.1219047619
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Cardamine_pratensis","Cardamine_pratensis","Cardamine_pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:7972010","Find_Sci_Names","61.0533","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",1.1001,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Cardamine pratensis","Cardamine pratensis","25km","Cardamine pratensis_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Brassicales","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2.4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0024,0.0024,365,1,0.0024,2.4,2.4,TRUE,"YES",0.0024,-1.1001,0.398255048574547,0.403833606918483,0.0024,0.0024,"Dispersal",NA,"GBIF occurrence",539441335550.085,8940369529546.82,8940369.52954682,29.8365384615385
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Carpinus_betulus","Carpinus_betulus","Carpinus_betulus","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2875818","Find_Sci_Names","53.1832","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.9583,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Carpinus betulus","Carpinus betulus","25km","Carpinus betulus_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Fagales","seed dispersal (unknown)","M√ºller-Schneider 1986","Maximum",130,"MaxDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.13,0.13,1825,5,0.026,26,130,TRUE,"YES",0.026,-0.9583,0.398255048574547,0.403833606918483,0.026,0.026,"Dispersal",NA,"GBIF occurrence",539441335550.085,4588542890121.32,4588542.89012132,2085.21732325
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Corylus_avellana","Corylus_avellana","Corylus_avellana","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2875979","Find_Sci_Names","20.2324","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.3645,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Corylus avellana","Corylus avellana","25km","Corylus avellana_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Fagales","seed dispersal (field)","Mattes 1982 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",15000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",15,15,365,1,15,15000,15000,TRUE,"YES",15,-0.3645,0.398255048574547,0.403833606918483,15,0.403833606918483,"Climate",0.403833606918483,"GBIF occurrence",539441335550.085,8483178135726.83,8483178.13572683,507.26
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Fagus_sylvatica","Fagus_sylvatica","Fagus_sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2882316","Find_Sci_Names","59.9614","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",1.0804,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Fagus sylvatica","Fagus sylvatica","25km","Fagus sylvatica_A156_P1","mat_gVelLat_25km",0.248912635503804,1.1391839583808,"Fagales","seed dispersal (field)","Müller-Schneider 1949 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",32,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.032,0.032,1825,5,0.0064,6.4,32,TRUE,"YES",0.0064,-1.0804,0.398255048574547,0.248912635503804,0.0064,0.0064,"Dispersal",NA,"IUCN",539441335550.085,1324450714326.75,1324450.71432675,1005.06398210291
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Fraxinus_excelsior","Fraxinus_excelsior","Fraxinus_excelsior","Plantae","Tracheophyta","Magnoliopsida","Oleaceae","GBIF:3172358","Find_Sci_Names","2.6939","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.0485,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Fraxinus excelsior","Fraxinus excelsior","25km","Fraxinus excelsior_A156_P1","mat_gVelLat_25km",0.406589960115692,1.21980274643095,"Lamiales","seed dispersal (field)","Geiger 1960 in Mülller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",725,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.725,0.725,1825,5,0.145,145,725,TRUE,"YES",0.145,-0.0485,0.398255048574547,0.406589960115692,0.145,0.145,"Dispersal",NA,"IUCN",539441335550.085,5869094853725.35,5869094.85372535,1532.8357615894
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Lathyrus_vernus","Lathyrus_vernus","Lathyrus_vernus","Plantae","Tracheophyta","Magnoliopsida","Fabaceae","GBIF:5356704","Find_Sci_Names","41.1851","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.7421,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Lathyrus vernus","Lathyrus vernus","25km","Lathyrus vernus_A156_P1","mat_gVelLat_25km",0.404656547650882,1.21789744455601,"Fabales","seed dispersal (field)","Müller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",1.5,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0015,0.0015,365,1,0.0015,1.5,1.5,TRUE,"YES",0.0015,-0.7421,0.398255048574547,0.404656547650882,0.0015,0.0015,"Dispersal",NA,"GBIF occurrence",539441335550.085,8684906690111.24,8684906.69011124,18
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Mercurialis_perennis","Mercurialis_perennis","Mercurialis_perennis","Plantae","Tracheophyta","Magnoliopsida","Euphorbiaceae","GBIF:3063016","Find_Sci_Names","-55.1977","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Expansion",-0.9946,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Mercurialis perennis","Mercurialis perennis","25km","Mercurialis perennis_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Malpighiales","seed dispersal (field)","Ridley 1930 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.004,0.004,365,1,0.004,4,4,FALSE,"NO",0.004,0.9946,0.398255048574547,0.403833606918483,0.004,0.004,"Dispersal",NA,"GBIF occurrence",539441335550.085,6106248619424,6106248.619424,19.5533980582524
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Pinus_sylvestris","Pinus_sylvestris","Pinus_sylvestris","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5285637","Find_Sci_Names","-16.5037","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Expansion",-0.2974,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Pinus sylvestris","Pinus sylvestris","25km","Pinus sylvestris_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Pinales","seed dispersal (field)","Firbas 1935 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",2,2,1825,5,0.4,400,2000,FALSE,"NO",0.4,0.2974,0.398255048574547,0.403833606918483,0.4,0.4,"Dispersal",NA,"GBIF occurrence",539441335550.085,17376367978786.4,17376367.9787864,1209.5493345289
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Primula_elatior","Primula_elatior","Primula_elatior","Plantae","Tracheophyta","Magnoliopsida","Primulaceae","GBIF:5414326","Find_Sci_Names","-78.221","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Expansion",-1.4094,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Primula elatior","Primula elatior","25km","Primula elatior_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Ericales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,FALSE,"NO",0.00012,1.4094,0.398255048574547,0.403833606918483,0.00012,0.00012,"Dispersal",NA,"GBIF occurrence",539441335550.085,5222838759948.8,5222838.7599488,15.0434782608696
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Primula_veris","Primula_veris","Primula_veris","Plantae","Tracheophyta","Magnoliopsida","Primulaceae","GBIF:8377689","Find_Sci_Names","-82.9435","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Expansion",-1.4945,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Primula veris","Primula veris","25km","Primula veris_A156_P1","mat_gVelLat_25km",0.403833606918483,1.21762038156313,"Ericales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,FALSE,"NO",0.00012,1.4945,0.398255048574547,0.403833606918483,0.00012,0.00012,"Dispersal",NA,"GBIF occurrence",539441335550.085,8707074460702.89,8707074.46070289,15.2301333333333
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Prunus_avium","Prunus_avium","Prunus_avium","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:3020791","Find_Sci_Names","10.8378","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.1953,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Prunus avium","Prunus avium","25km","Prunus avium_A156_P1","mat_gVelLat_25km",0.402726745647001,1.24339017162058,"Rosales","seed dispersal (model)","Breitbach et al. 2012","Maximum_recorded_dispersal_distance_(m)",2220,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",2.22,2.22,365,1,2.22,2220,2220,TRUE,"YES",2.22,-0.1953,0.398255048574547,0.402726745647001,2.22,0.402726745647001,"Climate",0.402726745647001,"IUCN",539441335550.085,2825356486843.24,2825356.48684324,1855.44642857143
"A156_P1",0.398255048574547,1.36319220084557,"A156","P1",156,404,"Kuhn_al_2016_GCB","10.1111/gcb.13243",46.62622,2.45873,539441.34,938.2,4686.09,0,4686.09,400.77,"Metropolitan France","n/a","Ter","LAT","TE","Quercus_petraea","Quercus_petraea","Quercus_petraea","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2880130","Find_Sci_Names","27.8083","km","U",NA,NA,"Table S2",1914,1950.5,1987,1997,2005,2013,55.5,"Contraction",0.5011,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","10th percentiles of species' presence along latitudinal gradient","Percentile","Quercus petraea","Quercus petraea","25km","Quercus petraea_A156_P1","mat_gVelLat_25km",0.410342761718728,1.23650761048739,"Fagales","seed dispersal (field)","Kollmann & Schill 1996","Maximum_recorded_dispersal_distance_(m)",300,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.3,0.3,1825,5,0.06,60,300,TRUE,"YES",0.06,-0.5011,0.398255048574547,0.410342761718728,0.06,0.06,"Dispersal",NA,"IUCN",539441335550.085,2726177832317.13,2726177.83231713,2754.81109756098
